Unnamed: 0,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
909,Maruti Suzuki,Baleno,1.2 Zeta,"Rs. 6,97,912",1197,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,0,5,21.4,,21.4,,880 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1505 mm,1515 mm,195/55R16,195/55R16,Electric Power,All Windows,,Smart Key,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2520 mm,195/55R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,"With Remote, Internal",339 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,Yes,,Manual Adjustment,,,,,,,,,,,,,,Yes,Yes,,,,,,,,
910,Maruti Suzuki,Baleno,1.2 Delta Dualjet,"Rs. 7,33,412",1197,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,0,5,21.4,,21.4,,870 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1515 mm,1525 mm,185/65R15,185/65R15,Electric Power,All Windows,,Remote,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2520 mm,185/65R15,,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,339 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
911,Maruti Suzuki,Baleno,1.2 Zeta Dualjet,"Rs. 7,89,912",1197,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,0,5,21.4,,21.4,,880 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1505 mm,1515 mm,195/55R16,195/55R16,Electric Power,All Windows,,Smart Key,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2520 mm,195/55R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,"With Remote, Internal",339 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,Yes,,Manual Adjustment,,,,,,,,,,,,,,Yes,Yes,,,,,,,,
912,Maruti Suzuki,Baleno,1.2 Zeta Cvt,"Rs. 8,29,912",1197,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,37 litres,Petrol,1510 mm,3995 mm,1745 mm,0,5,21.4,,21.04,,920 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1515 mm,1525 mm,185/65R15,185/65R15,Electric Power,All Windows,,Remote,83 Bhp@6000rpm,115 Nm@4000rpm,Digital,Analog,Analog,2,5,Fabric,Automatic,2520 mm,185/65R15,,2,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 40,000 Kms (Whichever comes earlier)",Yes,Internal,339 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors,Yes,Yes,,,,,Multifunction Steering Wheel,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
913,Hyundai,Grand I10,1.2 Kappa Vtvt Magna,"Rs. 5,86,428",1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,0,5,18.9,18.9,18.9,,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1479 mm,1493 mm,165/65R14,165/65R14,Electric Power,All Windows,,Remote,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2425 mm,165/65R14,,2,CD/MP3 Player,,,"3 years / 100,000 Kms",Yes,Internal,256 litres,,Yes,Yes,,Front,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,,,1042 kg,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,Yes,Yes,2,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
914,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz,"Rs. 6,20,637",1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,0,5,18.9,19.77,19.77,,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1479 mm,1493 mm,165/65R14,165/65R14,Electric Power,All Windows,,Remote,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2425 mm,165/65R14,,2,USB & Aux-in,Yes,,"3 years / 100,000 Kms",Yes,"Internal, With Remote",256 litres,,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,,,1420 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors,,Yes,Yes,Yes,,Touch Sensitive,Multifunction Steering Wheel,Yes,,,Yes,Yes,,,,,Yes,,,,,,,,,,,,,,,,
915,Hyundai,Grand I10,1.2 Kappa Vtvt Magna At,"Rs. 6,52,328",1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,0,5,18.9,17.49,17.49,,,5,165 mm,Solid Disc,Drum,Mc Pherson Strut,Coupled Torsion Beam Axle,1479 mm,1493 mm,165/65 R14,165/65 R14,Electric Power,All Windows,,Remote,83PS@6000rpm,114Nm@4000rpm,,Analog,Analog,Yes,5,Fabric,Automatic,2425 mm,165/65R14,,Yes,CD/MP3 Player,Yes,,"3 years / 100,000 Kms",Yes,Internal,256 litres,Yes,Yes,Yes,,Front,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog,Yes,5.2 meter,,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,,Second Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,,Yes,2,,,,Electric Power Steering Manual AC With Heater Tinted Glass Front Power Outlet Front Power Windows Internally Adjustable ORVM Front Washer & Wiper,,,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,,,,,,,,,,,,,,,,,,,,,,,
916,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz At,"Rs. 7,05,538",1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,0,5,18.9,17.49,17.49,,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1479 mm,1493 mm,165/65R14,165/65R14,Electric Power,All Windows,,Remote,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,2,5,Fabric,Automatic,2425 mm,165/65R14,,2,USB & Aux-in,Yes,,"3 years / 100,000 Kms",Yes,"With Remote, Internal",256 litres,,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,,Second Row,1420 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors with camera,,Yes,Yes,Yes,,Touch Sensitive,Multifunction Steering Wheel,Yes,,,Yes,Yes,,,Yes,,Yes,,,,,,,,,,,,,,,,
917,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz Dual Tone,"Rs. 6,40,537",1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Petrol,1520 mm,3765 mm,1660 mm,0,5,18.9,19.77,19.77,,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1479 mm,1493 mm,165/65R14,165/65R14,Electric Power,All Windows,,Remote,83PS@6000rpm,114Nm@4000rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2425 mm,165/65R14,,2,USB & Aux-in,Yes,,"3 years / 100,000 Kms",Yes,"With Remote, Internal",256 litres,,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,,Second Row,1420 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,Rear sensors,,Yes,Yes,Yes,,Touch Sensitive,Multifunction Steering Wheel,Yes,,,Yes,Yes,,,,,Yes,,,,,,,,,,,,,,,,
918,Hyundai,Grand I10,1.2 Kappa Vtvt Magna Cng,"Rs. 6,53,452",1197,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,CNG,1520 mm,3765 mm,1660 mm,0,5,51.88442441,,,18.9 km/kg,1003 kg,5,165 mm,Solid Disc,Drum,McPherson Strut,Coupled Torsion Beam Axle,1479 mm,1493 mm,165/65R14,165/65R14,Electric Power,All Windows,,Remote,82bhp@6000RPM,114Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2425 mm,165/65R14,,2,CD/MP3 Player,Yes,,"3 years / 100,000 Kms",Yes,Internal,256 litres,,Yes,Yes,,Front,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.7 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,,,1042 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,
919,Fiat,Linea Classic,1.3 Multijet,"Rs. 7,51,203",1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1487 mm,4560 mm,1730 mm,4,4,16.2,19.5,19.5,,1210 kg,5,185 mm,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",,,175/70R14,175/70R14,Hydraulic Power,All Windows,,,76PS@4000RPM,197Nm@1750RPM,Digital,Analog,Analog,Yes,5,Vinyl,Manual,2603 mm,175/70R14,,,Not on offer,,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",,Internal,500 litres,,,Yes,Digital,Not on offer,,,Yes,2 Years /150000 Kms (Whichever comes earlier),,Internal,Analog,Manual,Analog + Digital,Yes,5.4 meter,,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,,Yes,All Rows,,,,,,,,,Rake,,,,Yes,,,,,,,Yes,,Manual Adjustment,,,,,,,,,,Yes,,,,,,,,,,,,,
920,Fiat,Linea Classic,1.4,"Rs. 6,46,336",1368,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1487 mm,4560 mm,1730 mm,4,4,11.4,14.9,14.9,,1180 kg,5,185 mm,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",,,175/70R14,175/70R14,Hydraulic Power,All Windows,,,90PS@6000rpm,115Nm@4500RPM,Digital,Analog,Analog,Yes,5,Vinyl,Manual,2603 mm,175/70R14,,,Not on offer,,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",,Internal,500 litres,,,Yes,Digital,Not on offer,,,Yes,2 Years /150000 Kms (Whichever comes earlier),,Internal,Analog,Manual,Analog + Digital,Yes,5.4 meter,,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,Rake,,,,Yes,,,,,,,Yes,,Manual Adjustment,,,,,,,,,,,,,,,,,,,,,,,
921,Fiat,Linea Classic,Plus 1.3 Multijet,"Rs. 8,08,558",1248,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1487 mm,4560 mm,1730 mm,4,4,16.2,19.5,19.5,,1210 kg,5,185 mm,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",,,175/70R14,175/70R14,Hydraulic Power,All Windows,,,76PS@4000RPM,197Nm@1750RPM,Digital,Analog,Analog,Yes,5,Fabric,Manual,2603 mm,175/70R14,,Yes,CD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",,Internal,500 litres,Yes,Yes,Yes,Digital,"Not on offer, Front & Rear",,Front & Rear,Yes,2 Years /150000 Kms (Whichever comes earlier),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.4 meter,,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,Yes,Yes,All Rows,,,Yes,,,,,,Rake,,,,Yes,Yes,,,Yes,,,Yes,,Manual Adjustment,,,,Cup Holders,,,,,,Yes,,,,,,,,,,,,,
922,Nissan,Sunny,Xe Petrol,"Rs. 7,07,025",1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,41 litres,Petrol,1515 mm,4455 mm,1695 mm,4,4,10.6,,16.95,,,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,,,185/70 R14,185/70 R14,Electric Power,Only Front Windows,,,99PS@6000rpm,134Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2600 mm,R14,,Yes,Not on offer,,Yes,24 months /50000 Kms (whichever comes first),,Internal,490 litres,,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,Yes,Yes,,,Driver frontal airbag,Yes,Yes,Yes,,1,,Rake,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
923,Nissan,Sunny,Xl Petrol,"Rs. 8,36,461",1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,41 litres,Petrol,1515 mm,4455 mm,1695 mm,4,4,10.6,,16.95,,,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,,,185/70 R14,185/70 R14,Electric Power,All Windows,,Remote,99PS@6000rpm,134Nm@4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2600 mm,R14,,Yes,CD Player with USB & Aux-in,Yes,Yes,24 months /50000 Kms (whichever comes first),Yes,Internal,490 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,Yes,,,,,,,Yes,Yes,All Rows,,Driver frontal airbag,Yes,Yes,Yes,,1,,Rake,,,Rear sensors,Yes,Yes,,,,,Yes,,Yes,Manual Adjustment,,Yes,,Yes,,,,,,,,,,,,,,,,,,,
924,Nissan,Sunny,Xl Diesel,"Rs. 9,12,534",1461,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,41 litres,Diesel,1515 mm,4455 mm,1695 mm,4,4,18,,22.71,,,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,,,185/70 R14,185/70 R14,Electric Power,All Windows,,Remote,86Ps@3750rpm,200Nm@2000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2600 mm,R14,,Yes,CD Player with USB & Aux-in,Yes,Yes,24 months /50000 Kms (whichever comes first),Yes,Internal,490 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,Yes,,,,,,,Yes,Yes,All Rows,,Driver frontal airbag,Yes,Yes,Yes,,1,,Rake,,,Rear sensors,Yes,Yes,,,,,Yes,,Yes,Manual Adjustment,,Yes,,Yes,,,,,,,,,,,,,,,,,,,
925,Nissan,Sunny,Xv Diesel,"Rs. 9,93,997",1461,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,41 litres,Diesel,1515 mm,4455 mm,1695 mm,4,4,18,,22.71,,,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,,,185/65 R15,185/65 R15,Electric Power,All Windows,,Smart Key,86Ps@3750rpm,200Nm@2000rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2600 mm,R15,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,24 months /50000 Kms (whichever comes first),Yes,Internal,490 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors with camera,Yes,Yes,,,,,Yes,,Yes,Manual Adjustment,,Yes,,Yes,,,,,,,,,,,,,,,,,,,
926,Nissan,Sunny,Xe Diesel,"Rs. 8,60,997",1461,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,41 litres,Diesel,1515 mm,4455 mm,1695 mm,4,4,18,,22.71,,,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,,,185/70 R14,185/70 R14,Electric Power,Only Front Windows,,,86Ps@3750rpm,200Nm@2000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2600 mm,R14,,Yes,Not on offer,,Yes,24 months /50000 Kms (whichever comes first),,Internal,490 litres,,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,Yes,,,,,,,Yes,Yes,,,Driver frontal airbag,Yes,Yes,Yes,,1,,Rake,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
927,Nissan,Sunny,Xv Cvt,"Rs. 9,93,997",1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,41 litres,Petrol,1515 mm,4455 mm,1695 mm,4,4,10.6,,17.97,,,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,,,185/70 R14,185/70 R14,Electric Power,All Windows,,Remote,101PS@5600rpm,134Nm@4000rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2600 mm,R14,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,24 months /50000 Kms (whichever comes first),Yes,Internal,490 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,Yes,,,,,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors with camera,Yes,Yes,,,,,Yes,,Yes,Manual Adjustment,,Yes,,Yes,,,,,,,,,,Yes,,,,,,,,,
928,Nissan,Sunny,Special Edition Diesel,"Rs. 8,77,285",1461,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,41 litres,Diesel,1515 mm,4455 mm,1695 mm,4,4,18,,22.71,,,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Bar,,,185/65 R15,185/65 R15,Electric Power,All Windows,,Remote,86Ps@3750rpm,200Nm@2000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2600 mm,R15,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,24 months /50000 Kms (whichever comes first),Yes,Internal,490 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,2 years / 80000 Kms (years/distance whichever comes first),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.3 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,,Rake,,,Rear sensors with camera,Yes,Yes,,,,,Multifunction Steering Wheel,,Yes,Manual Adjustment,,Yes,,Yes,,,,,,,,,,,,,,,,,,,
929,Maruti Suzuki,Ertiga,Lxi,"Rs. 7,59,000",1462,4,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,45 litres,Petrol,1690 mm,4395 mm,1735 mm,1,5,51.88442441,,19.34,,1135 kg,5,185 mm,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,,,185/65R15,185/65R15,Electric Power,,,,103Bhp@6000rpm,138Nm@4400rpm,Digital,Analog,Not on offer,Yes,7,Fabric,Manual,2740 mm,185/65R15,,Yes,Not on offer,,Yes,2 years /40000 Kms (years/distance whichever comes first),,Internal,209 litres,,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver Only,,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,1760 kg,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,,2,10.5:1,Rake,,,Rear sensors,Yes,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,
